id_sensor,id_maquina,ts,vibracao,temperatura,velocidade_motor,dias_ultima_manutencao,falha,modelo,tipo,ultima_manutencao,cargo,idade
1,10,2025-09-01 15:21:00,86.61,55.49,2835,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:22:00,56.59,58.83,2496,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:23:00,57.13,62.34,2017,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:24:00,32.19,49.1,2586,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:25:00,71.62,52.99,1665,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:26:00,61.22,53.76,2965,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:27:00,63.1,53.42,3571,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:28:00,57.25,62.83,1961,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:29:00,66.98,40.93,2399,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:30:00,64.6,28.23,1759,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:31:00,45.98,62.6,2853,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:32:00,78.33,47.41,2712,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:33:00,84.22,63.12,2585,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:34:00,63.59,54.96,2289,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:35:00,69.27,53.86,1760,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:36:00,54.45,44.34,2553,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:37:00,49.85,52.4,1694,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:38:00,68.76,47.66,3846,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:39:00,61.81,57.32,1832,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:40:00,53.31,37.82,3043,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:41:00,84.83,40.31,1955,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:42:00,47.97,41.25,3325,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:43:00,66.23,53.11,2425,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:44:00,82.29,57.98,2467,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:45:00,71.93,69.1,2230,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:46:00,63.9,51.5,2637,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:47:00,37.94,46.63,2803,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:48:00,52.22,49.65,2814,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:49:00,71.73,38.02,2761,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:50:00,67.26,36.96,2454,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:51:00,74.74,31.76,1856,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:52:00,70.99,50.56,2318,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:53:00,71.32,47.27,2926,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:54:00,41.44,60.82,3156,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:55:00,58.92,54.86,2765,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:56:00,69.77,33.51,1878,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:57:00,55.07,52.44,3443,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:58:00,68.06,29.63,3330,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 15:59:00,56.6,43.44,2883,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 16:00:00,58.48,34.61,2119,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 16:01:00,54.48,58.12,3114,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 16:02:00,48.99,56.02,1557,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 16:03:00,57.29,40.52,2496,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 16:04:00,80.0,40.28,3199,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 16:05:00,42.38,69.53,3753,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 16:06:00,57.81,60.71,2006,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 16:07:00,71.59,44.44,2759,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 16:08:00,63.32,43.76,2418,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 16:09:00,95.41,64.6,2410,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 16:10:00,69.8,52.12,2110,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 16:11:00,81.94,49.26,1759,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 16:12:00,58.65,41.32,3041,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 16:13:00,56.99,38.17,2124,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 16:14:00,48.01,59.84,2128,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 16:15:00,66.9,65.86,2601,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 16:16:00,92.07,57.43,2043,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 16:17:00,60.37,34.65,2475,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 16:18:00,60.78,59.92,2220,0,1,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
1,10,2025-09-01 16:19:00,40.13,46.81,2435,0,0,M123-SoldaX,Solda,2025-09-01,Técnico de Automação,33
2,11,2025-09-01 08:00:00,48.79,56.89,1815,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:01:00,52.11,98.58,3864,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:02:00,40.3,74.03,4437,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:03:00,59.98,66.02,2898,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:04:00,41.76,79.3,2289,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:05:00,50.51,36.06,3948,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:06:00,33.76,60.47,2066,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:07:00,51.77,55.42,2331,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:08:00,42.78,72.9,2651,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:09:00,45.53,76.22,3564,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:10:00,31.0,80.77,3230,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:11:00,38.8,89.23,3765,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:12:00,53.31,75.54,1970,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:13:00,41.76,83.8,2268,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:14:00,22.58,31.26,3338,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:15:00,25.66,65.41,3141,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:16:00,43.27,67.92,2310,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:17:00,41.14,66.17,4023,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:18:00,45.43,43.82,2401,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:19:00,28.76,66.17,3197,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:20:00,41.35,54.11,3208,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:21:00,25.11,49.62,2950,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:22:00,48.46,65.37,3182,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:23:00,33.42,56.67,3523,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:24:00,42.19,54.89,1979,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:25:00,28.79,36.4,2563,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:26:00,26.98,79.7,2968,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:27:00,42.83,68.91,3607,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:28:00,48.8,60.59,3074,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:29:00,38.5,68.02,2802,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:30:00,39.17,84.3,4170,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:31:00,25.63,58.47,3396,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:32:00,29.94,61.45,2496,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:33:00,45.47,78.01,3613,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:34:00,50.36,72.23,2668,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:35:00,35.16,51.4,3317,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:36:00,40.37,66.68,3660,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:37:00,53.37,93.26,2951,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:38:00,32.71,87.59,3371,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:39:00,34.41,110.77,2445,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:40:00,37.55,68.58,2575,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:41:00,36.41,65.41,3825,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:42:00,40.67,105.41,2796,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:43:00,43.48,57.67,2836,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:44:00,54.06,93.13,3457,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:45:00,33.1,65.52,2702,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:46:00,40.01,86.35,2142,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:47:00,49.96,87.02,2076,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:48:00,31.73,60.26,2616,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:49:00,41.27,98.04,2613,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:50:00,39.91,68.92,3018,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:51:00,42.39,71.38,2774,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:52:00,34.5,73.23,2838,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:53:00,33.05,35.03,3032,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:54:00,40.54,60.04,3183,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:55:00,42.01,50.51,3559,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:56:00,28.09,61.43,2717,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:57:00,38.93,64.87,3226,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:58:00,31.58,84.09,3031,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 08:59:00,53.92,76.94,2579,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:00:00,49.32,107.02,3011,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:01:00,42.47,72.94,2927,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:02:00,36.59,65.93,3018,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:03:00,32.02,101.52,1971,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:04:00,34.81,72.92,3016,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:05:00,41.39,65.94,2943,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:06:00,33.13,53.9,3226,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:07:00,38.41,69.59,1940,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:08:00,57.04,73.47,3471,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:09:00,37.37,85.26,3489,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:10:00,44.07,60.85,3608,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:11:00,34.23,65.82,3588,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:12:00,42.03,51.42,4134,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:13:00,39.25,71.52,4209,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:14:00,40.1,87.11,2342,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:15:00,37.65,75.0,2780,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:16:00,29.1,52.79,2575,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:17:00,41.91,106.58,2790,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:18:00,43.01,72.1,2866,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:19:00,33.99,71.15,2945,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:20:00,35.44,67.82,4171,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:21:00,35.5,103.46,2211,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:22:00,29.56,74.55,2178,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:23:00,47.99,67.52,2873,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:24:00,28.25,81.37,3241,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:25:00,27.66,69.67,3445,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:26:00,24.04,57.17,1851,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:27:00,49.73,54.49,3189,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:28:00,54.45,46.37,2433,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:29:00,41.54,66.14,2186,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:30:00,39.9,93.36,3070,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:31:00,28.57,61.94,3503,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:32:00,35.71,66.74,1730,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:33:00,43.13,65.23,3144,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:34:00,41.78,65.75,2703,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:35:00,51.47,73.66,4024,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:36:00,50.33,80.98,2415,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:37:00,34.08,56.83,3141,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:38:00,44.75,61.7,2198,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:39:00,46.66,59.25,2389,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:40:00,30.08,70.35,2379,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:41:00,59.85,53.21,2815,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:42:00,17.62,60.71,4217,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:43:00,39.76,56.69,3105,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:44:00,33.32,60.03,3153,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:45:00,37.01,70.65,2400,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:46:00,31.25,85.01,4191,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:47:00,23.1,78.21,2384,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:48:00,31.23,55.95,3583,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:49:00,28.9,80.82,4072,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:50:00,44.28,88.41,2600,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:51:00,35.3,82.4,2502,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:52:00,36.78,49.59,2893,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:53:00,39.99,73.92,3003,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:54:00,35.43,53.48,2322,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:55:00,43.27,84.4,3417,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:56:00,42.45,81.62,3145,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:57:00,37.49,45.59,2978,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:58:00,41.72,59.82,4083,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 09:59:00,43.47,86.96,3715,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:00:00,29.5,92.47,2848,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:01:00,35.58,59.71,3385,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:02:00,37.49,45.02,1716,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:03:00,39.76,66.45,2684,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:04:00,48.5,52.75,1754,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:05:00,30.64,90.96,2478,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:06:00,51.84,51.87,3224,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:07:00,32.81,90.71,3143,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:08:00,48.22,87.81,3577,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:09:00,50.55,42.89,3228,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:10:00,13.63,85.99,2906,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:11:00,47.5,74.17,3420,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:12:00,42.9,55.24,3685,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:13:00,28.25,57.72,2663,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:14:00,38.7,30.84,1663,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:15:00,42.72,57.38,3468,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:16:00,38.17,71.98,3171,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:17:00,38.64,69.69,3662,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:18:00,46.14,74.18,2968,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:19:00,44.65,74.63,2660,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:20:00,49.48,83.7,2767,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:21:00,45.57,68.32,3819,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:22:00,45.6,68.8,2246,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:23:00,42.86,66.83,2637,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:24:00,35.71,48.17,1878,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:25:00,34.02,76.84,2584,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:26:00,34.31,72.74,3876,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:27:00,37.02,88.43,2386,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:28:00,44.14,66.17,2315,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:29:00,48.14,63.73,3868,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:30:00,39.44,89.61,2771,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:31:00,44.12,87.27,2807,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:32:00,33.65,60.27,2322,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:33:00,34.2,57.67,3121,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:34:00,39.27,51.36,2923,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:35:00,29.09,61.06,3293,-1,0,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
2,11,2025-09-01 10:36:00,31.33,58.37,3522,-1,1,C450-CorteMax,Corte,2025-09-02,Técnica Eletricista,29
